"","product_id","title","author","date","ver.purchase","format","stars","comments","helpful","rver_url","rver_id"
"1","B074J6F41V","Entertaining.","Amazon Customer",2018-09-15,1,"Format: Hardcover",5,"Great view of what is to serve the country.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AE3773OWFY3ARRYXNBX3OMS75S2Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AE3773OWFY3ARRYXNBX3OMS75S2Q"
"2","B074J6F41V","good for you Mr","Peggy",2018-09-15,1,"Format: Kindle Edition",5,"Rather an eye opener, good for you Mr. Comey!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AG6H4PQD7RAFZDNVKZKAQTYLLAGQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AG6H4PQD7RAFZDNVKZKAQTYLLAGQ"
"3","B074J6F41V","In Highest Praise","HappyCamper",2018-09-15,1,"Format: Hardcover",5,"If you have ever read Former Director Comey's tweets, you would know what an excellent writer he is.This is the best tRUMP catastrophe book that I have read.Oh how I yearn for an end to this era.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHRYEO75HXQUMHMOIQRV53MAQZJQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AHRYEO75HXQUMHMOIQRV53MAQZJQ"
"4","B074J6F41V","A history book","Wanda J. Stine",2018-09-15,1,"Format: Kindle Edition",4,"This book is written as a history book. Mr Comey wrote the story well just not new information.  It could be written by any news junkie..",NA,"https://www.amazon.com/gp/profile/amzn1.account.AE44DM76GEUSKS3UWK56YZEFK3BQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AE44DM76GEUSKS3UWK56YZEFK3BQ"
"5","B074J6F41V","Would give it a ""0"" if I could.","Rob Dorsey",2018-09-15,1,"Format: Hardcover",1,"A false testimony full of lies and misrepresentations of important. The liar in chief speaks out about things he should have known better. The level of hubris and arrogance this guy displays puts him in a class by himself. A waste of twelve hours. Yuck!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFLX6DVMRESKD5B7HFQO5THZ4JJA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFLX6DVMRESKD5B7HFQO5THZ4JJA"
"6","B074J6F41V","A true American","Kindle Customer",2018-09-15,1,"Format: Kindle Edition",5,"Reading this book it has reaffirmed my opinion of James Comey. He takes us through where and why he became so strong in his belief about honor and integrity and bullies. How he was put in a position where his honor and commitment  to the American Judicial System was put to the test.He passed with flying colors.I believed then as I do now that Director James Comey is a man of integrity.When this current administration is dust, history will prove how this great man was dealt a disservice and we the American people and the F.B.I. will have lost a great and compassionate leader.  I hope he will come back somewhere and somehow to serve again.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFXRYD3LMDJC2ZLX66I2PWWGNKOA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFXRYD3LMDJC2ZLX66I2PWWGNKOA"
"7","B074J6F41V","Thanks to the Author","Amazon Customer",2018-09-15,0,"Format: Hardcover",5,"Great read, not suggesting but rather telling facts, letting the reader decide ...",NA,"https://www.amazon.com/gp/profile/amzn1.account.AH2A455MZDAMSYYXZP4SEDNFKL4Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AH2A455MZDAMSYYXZP4SEDNFKL4Q"
"8","B074J6F41V","An interesting autobiogray of an interesting man.","Jack Quinn",2018-09-15,1,"Format: Kindle Edition",4,"This book has been extensively reviewed, so I won't add another long review to the collection. What interested me most about the book is James Comey's autobiography from childhood up until he found himself working in the Trump administration. His interactions with Donald Trump are already part of the public record and are not at the heart of the book, so I wouldn't buy the book just to read about the Trump-Comey conflict..",NA,"https://www.amazon.com/gp/profile/amzn1.account.AH52EQAVXPXHJPSWY7TMTBCCECXQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AH52EQAVXPXHJPSWY7TMTBCCECXQ"
"9","B074J6F41V","Insightful","Former DreadHead",2018-09-14,1,"Format: Hardcover",5,"Insight into this current administration. Love his perspective and ability to find humor in situations that aren't really humorous.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AF654PP2LEN3A4VCSF3MERMBZVBQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AF654PP2LEN3A4VCSF3MERMBZVBQ"
"10","B074J6F41V","Five Stars","Omar Spence",2018-09-14,1,"Format: Kindle Edition",5,"A truly engaging book",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEBN5S7SFIATIXTCSEAVTJY3QD5Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AEBN5S7SFIATIXTCSEAVTJY3QD5Q"
"11","B074J6F41V","Some may not like what the truth is!","Felipe Grimard",2018-09-14,1,"Format: Hardcover",5,"A fantastic read and a welcome addition to my personal Library.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AE5YI5XPZ6M6VKDIGHA67D63QBZA/ref=cm_cr_arp_d_pdp?ie=UTF8","AE5YI5XPZ6M6VKDIGHA67D63QBZA"
"12","B074J6F41V","Very well written and informative","Amanda",2018-09-14,0,"Format: Kindle Edition",5,"Amazing book by James Comey. Didn't think I would like it, but was pleasantly surprised to have enjoyed this book immensely. Would recommend this book to everyone",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHMZKLO4ZKGNMYPLCZMOKGUOQVOA/ref=cm_cr_arp_d_pdp?ie=UTF8","AHMZKLO4ZKGNMYPLCZMOKGUOQVOA"
"13","B074J6F41V","Enjoyed way more than i thought i would","Theresa Peckham",2018-09-13,1,"Format: Hardcover",5,"After the last election i thought i would never want to pick up this book.  It was really insightful and gave me a lot of respect for James Comey.  I understand now why he did what he did.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFII4U2U6KZZSWWJ7C23PIC4B37Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AFII4U2U6KZZSWWJ7C23PIC4B37Q"
"14","B074J6F41V","Good book","bill auda",2018-09-13,1,"Format: Hardcover",4,"I found the book to be good but maybe aLittle too much auto biology",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHGUB226CTXSUXCU3EDR2OUMMUJQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AHGUB226CTXSUXCU3EDR2OUMMUJQ"
"15","B074J6F41V","Five Stars","Bryan Campbell",2018-09-13,1,"Format: Hardcover",5,"Cowey is my homey",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGKYY5JWVUCXVPTS2IXEEKPP5IUA/ref=cm_cr_arp_d_pdp?ie=UTF8","AGKYY5JWVUCXVPTS2IXEEKPP5IUA"
"16","B074J6F41V","Great Gift","Carrollton Va",2018-09-12,1,"Format: Hardcover",5,"Purchased as a gift.  The recipient was happy.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFJDKWMWOQJZVMXSVTZZT3ZJAQJQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AFJDKWMWOQJZVMXSVTZZT3ZJAQJQ"
"17","B074J6F41V","Good story, worth the price","Ralphini",2018-09-12,1,"Format: Hardcover",5,"Interesting book",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHGFS4KR2G3ULCQL4UYEFJLQCZFQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AHGFS4KR2G3ULCQL4UYEFJLQCZFQ"
"18","B074J6F41V","I really wanted to like this book...","J. E. Bruce",2018-09-12,1,"Format: Kindle Edition",3,"While I have mixed feelings about Mr. Comey and how he handled himself during the 2016 presidential election, I gave him the benefit of the doubt and bought the book. I really wanted to like it, I really hoped I'd come away with a better understanding of why he acted as he did, and a clearer take on the events around his firing and Trump's subsequent obsession with the former FBI director. I never finished reading it. I found Mr. Comey's holier-than-thou attitude to be so off-putting that I only managed to read about half before I shelved it. What I did read did not provide any insight, any new information. This could have been a really thought-provoking book from someone with a unique perspective on events that have changed the US possibly forever and not in a good way, but instead it was nothing more than a thinly veiled ode to self.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEKF3JTL75SI4YB6KMXO57NBXPIQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AEKF3JTL75SI4YB6KMXO57NBXPIQ"
"19","B074J6F41V","Perfect Book","Erica Munguia",2018-09-12,1,"Format: Hardcover",5,"This book is amazing. Perfect condition. Perfect Read.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFOW2JX4HYMU67NIH5DT3ZEVOYAQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AFOW2JX4HYMU67NIH5DT3ZEVOYAQ"
"20","B074J6F41V","Refreshing honesty","Nicholas Giannandrea, Jr.",2018-09-11,0,"Format: Kindle Edition",5,"Director Comey has written a book that asks us to look at what is important as a country. He has done it well...no hiding behind ""fake news""",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEB4QAV3RYIFPIJD2J4XVOJJYIDA/ref=cm_cr_arp_d_pdp?ie=UTF8","AEB4QAV3RYIFPIJD2J4XVOJJYIDA"
"21","B074J6F41V","Great Read","Larry Costello",2018-09-11,1,"Format: Kindle Edition",4,"Not everyone is interested in the truth these days but if you are this is a great book. Clapper’s book is good too.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFQWIHSVIY76HXQHK442OWOBBDQA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFQWIHSVIY76HXQHK442OWOBBDQA"
"22","B074J6F41V","Comey's book hits the Mark","James C",2018-09-11,0,"Format: Kindle Edition",5,"Once started, this book was hard to put down. Truth being one his themes, he talks about the importance of truth and of his own past failings and how he becomes the person he has become. He talks about the people who taught him leadership through their words and deeds. He talks about his experiences as a U.S. Attorney and in the FBI and the difficult decisions he had to make including, of course, the Clinton decisions. He talks about his relationships with the Presidents and he talks about things in his personal life that have shaped him into the person he is. After reading this book, I have a high regard for Mr Comey and I wish him well.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGN3YTUBXRBJGNJZQCVPTUPF4V7Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AGN3YTUBXRBJGNJZQCVPTUPF4V7Q"
"23","B074J6F41V","Poorly written.  All about himself.","Kindle Customer",2018-09-11,0,"Format: Kindle Edition",1,"This book really sucks.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AG2QAAX2HXU3RXLWPUHOPVFZQ2LQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AG2QAAX2HXU3RXLWPUHOPVFZQ2LQ"
"24","B074J6F41V","Not sure who the audience is for this book","Donald R. Stark",2018-09-11,0,"Format: Audible Audiobook",3,"Kind of slow and pedantic for the first 2/3's, with occasional historical tidbits of interest. Last third kept my attention.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AF47CDRT6MRTH6HDEKSXAMA4MMBA/ref=cm_cr_arp_d_pdp?ie=UTF8","AF47CDRT6MRTH6HDEKSXAMA4MMBA"
"25","B074J6F41V","Bravo!","Linda J",2018-09-11,0,"Format: Kindle Edition",5,"Comey reinforces the values and high ethical and moral standards that we all claim to adhere to - but these standards  are not being upheld by today's political parties.  Silence to wrongdoing is complicity. Truth and  justice are cornerstones of our democracy which will ultimately survive with the actions of more brave individuals...But at what cost.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHBQBEUNHADT46KOKGJQEQH7LY2A/ref=cm_cr_arp_d_pdp?ie=UTF8","AHBQBEUNHADT46KOKGJQEQH7LY2A"
"26","B074J6F41V","Easy to read and genuine","Trekkie",2018-09-11,1,"Format: Kindle Edition",4,"For readers who do not like an academic exposition on the fundamentals of leadership, this book provides an intimate insight into the mind of a conscientious leader and the bases on which he made decisions. This book appeals to readers who want the author to speak to them, rather than speaking on a subject.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFB5OWM4FSILBCAJQX4JEFG6EEPA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFB5OWM4FSILBCAJQX4JEFG6EEPA"
"27","B074J6F41V","A+","Aaron Avantes",2018-09-10,1,"Format: Hardcover",5,"A+",NA,"https://www.amazon.com/gp/profile/amzn1.account.AESY6HSQWOCQIK4AAUXXHF3BY2GA/ref=cm_cr_arp_d_pdp?ie=UTF8","AESY6HSQWOCQIK4AAUXXHF3BY2GA"
"28","B074J6F41V","What?","Amazon Customer",2018-09-10,1,"Format: Hardcover",5,"I forgot about this order and someone took it off the porch! Guess it's tome for Ring.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEVH67WUDNLLDSIUU753UYJZJKIA/ref=cm_cr_arp_d_pdp?ie=UTF8","AEVH67WUDNLLDSIUU753UYJZJKIA"
"29","B074J6F41V","No in Between With Comey","Michael Griswold",2018-09-10,0,"Format: Audible Audiobook",4,"While it is hard to separate James Comey from his role in the 2016 Presidential Election and his subsequent firing by President Trump that is ultimately the task that I as a reviewer will try to undertake. Truth, Lies, and Leadership is so much beyond the question of President Trump and the Russians anyway. Comey reads like a man with a gigantic larger than life personality. His excitement at having captures the big mobster or the frank reverence and respect for the grocery store man he worked for as a teen leaps from the page or phone in this case. It just makes the hours of the book fly by.Comey takes the reader through his career as a prosecutor, deputy Attorney General, and head of the FBI. Along the way, through his memories, he articulates the leadership qualities he admires in those he worked with while being very clear about those he doesn’t. Comey is going to be a lightning rod no matter what, but I think he gets a lot of the essential ideas of solid leadership right (whether he practiced them is a topic for another day.) I also share his concern about the truth in an era where tweets represent policy and so many facts come from memes.Read the book and make up your own mind.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AET7IE6XNR2SCWBZSYJ3YXMSV5MA/ref=cm_cr_arp_d_pdp?ie=UTF8","AET7IE6XNR2SCWBZSYJ3YXMSV5MA"
"30","B074J6F41V","Important to hear it directly from Mr. Comey!","Barbara L Linder",2018-09-10,1,"Format: Kindle Edition",5,"Incredibly readable and an honest, informative and alarming story about our very unstable president and his ongoing efforts to politicize the institutions that should be independent and which keep our country a democracy and our laws applicable to all!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AG6OOTKKZWB5RL3TBQGGPOXBH7ZQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AG6OOTKKZWB5RL3TBQGGPOXBH7ZQ"
"31","B074J6F41V","Very Informative Read","chod",2018-09-10,1,"Format: Kindle Edition",5,"The book was well written and thought provoking.  Very enjoyable.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGA4TEC3OWI3UKWOANDAPZYUN3ZA/ref=cm_cr_arp_d_pdp?ie=UTF8","AGA4TEC3OWI3UKWOANDAPZYUN3ZA"
"32","B074J6F41V","Robert Kennedy is a noble and heroic figure whose example must not be forgotten!","Paula Berry",2018-09-10,1,"Format: Kindle Edition",5,"This is a study of a truly great man and his development.  It is a call to remember when politicians were about more than winning!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEPZNJ3DFRHMWR62KDK3NLZKGWYA/ref=cm_cr_arp_d_pdp?ie=UTF8","AEPZNJ3DFRHMWR62KDK3NLZKGWYA"
"33","B074J6F41V","Makes you stop and think.","Robin Garrison",2018-09-10,0,"Format: Kindle Edition",5,"Realizing there are two sides to every story, Mr. Comey's book provided just enough information about his family to substantiate his personal beliefs and support system outside his working environment.  I'm left with an open mind and eagerness to persuade others to seek details behind the news headlines.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AF6T7KTNQ34H65NPMPAKWMDWUIOA/ref=cm_cr_arp_d_pdp?ie=UTF8","AF6T7KTNQ34H65NPMPAKWMDWUIOA"
"34","B074J6F41V","Truth","Laurel West",2018-09-09,1,"Format: Hardcover",5,"I learn much of the real, honest course of events that James Comey reveled in his book. I have absolute belief in his accounting as truthful as opposed to anything well recognized liar Trump or his spin team have to say. James Comey will have his day.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AE3OJRIGEUYVTSYV4BUVNHNGXLXQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AE3OJRIGEUYVTSYV4BUVNHNGXLXQ"
"35","B074J6F41V","Every American citizen should read this book.","Kindle Customer",2018-09-09,1,"Format: Kindle Edition",5,"I never read this type of book but felt the need to.  I needed Mr. Comey's side of things. This is an enlightening book, I'm so glad I bought and read it.  I thought I'd have to struggle my way through a political bore of a book.  The opposite is true, I enjoyed this book from beginning to end. Well done Mr. Comey. I wish you and your family the best.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AG3A2IG7M66OYXKNQ6ZE3BE2UPDA/ref=cm_cr_arp_d_pdp?ie=UTF8","AG3A2IG7M66OYXKNQ6ZE3BE2UPDA"
"36","B074J6F41V","Worth the Read But Perhaps Not for Folks With a Short Attention Span","D. Howard",2018-09-09,1,"Format: Kindle Edition",4,"If you are an attorney, you will appreciate this book. This is because Mr. Comey does a very nice job of speaking to you in a fashion that you can appreciate the craft of catching the bad guys. I must admit that I bought this (a) hoping it would make me better informed: (b) because he was put in a tough spot, I  and I think he has a lot of courage. I still think that after reading the Trump saga.I concluded after the book that he really did not use his head about some things, but isn’t that true of all of us. Dear Jim: Please do not go to work for a big firm and be “one of those people.” You served too long and have too good of a reputation among your fellow attorneys to trade your reputation for money.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AE2BJ2DFIWHVO36EAHAVXAKVXGWQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AE2BJ2DFIWHVO36EAHAVXAKVXGWQ"
"37","B074J6F41V","Loved it!","AV",2018-09-09,0,"Format: Kindle Edition",5,"I loved this book. A page turner from the start. Did not realize he had been involved in taking down the Mafia in New York or that he was the one that decided to prosecute Martha Stewart for lying to federal investigators about insider trading. I also really enjoyed his insight about ethics and leadership. I hope he runs for president!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGJ2HNRSM7YTLLVEOTN5OZ3IZ2AA/ref=cm_cr_arp_d_pdp?ie=UTF8","AGJ2HNRSM7YTLLVEOTN5OZ3IZ2AA"
"38","B074J6F41V","Important to read","all_stater",2018-09-09,1,"Format: Hardcover",4,"I really like this book.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGYGZUC7JPLZ2JR2VCDDZ3HZN3HQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AGYGZUC7JPLZ2JR2VCDDZ3HZN3HQ"
"39","B074J6F41V","This book only tells lies","Oneworld11",2018-09-09,0,"Format: Hardcover",1,"The author is a liar",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGXM2DZE5CJ7PXPRVFAIGRMSW6ZA/ref=cm_cr_arp_d_pdp?ie=UTF8","AGXM2DZE5CJ7PXPRVFAIGRMSW6ZA"
"40","B074J6F41V","Good to Know","Abby Disharoon",2018-09-09,1,"Format: Kindle Edition",5,"great detail orientated.  Learned so much about the upper level of the FBI and how it works",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEMNZIH64GHK5HR73PPWFGRRQA7Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AEMNZIH64GHK5HR73PPWFGRRQA7Q"
"41","B074J6F41V","Affirmed my opinion of what a leader should be","BDTelfer",2018-09-08,1,"Format: Kindle Edition",3,"Was a little slow, w a lot of background on Comey, but informative for sure.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGCOKZASEYD2FL6YIYTICNBLIG3Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AGCOKZASEYD2FL6YIYTICNBLIG3Q"
"42","B074J6F41V","Who shafted who?? Overall, a good read.","MSC",2018-09-08,1,"Format: Kindle Edition",4,"A little self serving but if you’re anti-dump, very informative. Easy read.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AE25PKP4DELQUP4EKOFRMTXG26GQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AE25PKP4DELQUP4EKOFRMTXG26GQ"
"43","B074J6F41V","Worth a read.","Shirley ",2018-09-08,1,"Format: Kindle Edition",5,"I gained respect for the author. He seems honest and devoted to our country.  The writing style was quick moving.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHMSFVWL3DSJ3OQ7CX44DL6L6E2Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AHMSFVWL3DSJ3OQ7CX44DL6L6E2Q"
"44","B074J6F41V","Buy It","Armond B.",2018-09-07,0,"Format: Hardcover",5,"This book taught me. It made me laugh out loud. And, it reminded me of the greatness and the ugliness of human beings. I think James Comey is truly a man of integrity. Indeed, he is hope that there are still people in government that are here to stand for something, no matter if it makes risking much.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AESAYTDN76K5I65J3M5JYCUJKN5A/ref=cm_cr_arp_d_pdp?ie=UTF8","AESAYTDN76K5I65J3M5JYCUJKN5A"
"45","B074J6F41V","Bad Things Can Happen to Good People","Greg Thompson",2018-09-07,0,"Format: Kindle Edition",4,"This book is fairly quick read that traces Jim Comey's life and career that gives fairly equal treatment to all of his major legal accomplishments. The book naturally ends with his interactions with Trump but does not dwell on them. He seems intent on offering the reader a manuscript on what it takes to be an honorable leader and how his life lessons shaped his views on leadership.James  Comey is an honest lawyer - that may sound like an oxymoron but it is fitting that he found his way into the public sector where his long-held aversion to bullies could be acted upon more effectively than as a hired legal gun. Of course, to be honest, is good; to be pious, not so much.  Comey comes close to coming across as too perfect but his honor code is leavened by an introspective and self-critical nature.He notes that one of his objectives, especially in stressful times, is to help his team members find joy in their work. I feel this is an underrated element in work. People will perform better if they can laugh and enjoy the purpose in their tasks. He also notes the importance (to him) of pressing the flesh with FBI agents, whatever their role or location - another oft-overlooked quality of a strong leader.Overall, I found this a worthwhile read. Undoubtedly, Comey was faced with more than one ""no-win"" dilemnas and his advice to go with your gut makes sense.  On a side note, I found it interesting that he believes that individual privacy concerns must yield to protecting the community but, on the other hand, protection of the community does not extend to ""enhanced interrogation techniques"". I understand the distinction between eavesdropping on a potentially illicit conversation and torturing an individual but there seems to be an inconsistency here.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AH45YC4IORTPG7Q62MCR5AFQJ7UQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AH45YC4IORTPG7Q62MCR5AFQJ7UQ"
"46","B074J6F41V","Leadership 101","LB",2018-09-07,1,"Format: Kindle Edition",5,"Wonderful novel from someone with high ethics. Great glimpse into current history!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGFIPE5FGYTSZK5MNM37OPWYEA4A/ref=cm_cr_arp_d_pdp?ie=UTF8","AGFIPE5FGYTSZK5MNM37OPWYEA4A"
"47","B074J6F41V","Insightful","Msquare",2018-09-07,0,"Format: Kindle Edition",5,"I started this book with some reservations, not quite sure who to believe in the ""war of words"" being played out in the media concerning James Comey's departure. At one point or another, each side seemed fairly lucid, presenting their point of view in a clear and concise manner - okay, that was James Comey more often than not, Trump did seem to fall into an abyss filled rant comprised of tweets, tweets and more tweets.I admit I was pleasantly surprised by how atypical this autobiography was; unusually dry, factual material is seldom presented in such an interesting and entertaining format. Mr. Comey took the reader through the important, defining moments in his life leading up to, and including the one that preceded his penning this book. He explained the motivations for most of his actions, and if not able to provide that he offered some clarity behind his thoughts. He was brutally honest, even to the point of self-deprecation. As a reader, I applaud this honesty, as a citizen I appreciate it even more.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHKFDND4UJ36N44OI3A7UCCJRUFQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AHKFDND4UJ36N44OI3A7UCCJRUFQ"
"48","B074J6F41V","I'm not political and I really enjoyed this book","HyProSys",2018-09-07,1,"Format: Hardcover",4,"Very interesting book; I was a little surprised that there wasn't more about the current administration, but an approachable and enjoyable read even for someone who's not well-versed in politics.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEXPPL2L4YLYB7EZHUJGJ2WWM2GA/ref=cm_cr_arp_d_pdp?ie=UTF8","AEXPPL2L4YLYB7EZHUJGJ2WWM2GA"
"49","B074J6F41V","The Russia Thing","Kathleen DesHotel",2018-09-06,1,"Format: Kindle Edition",5,"His book was straight forward and is in great part a definition of who he is now and has always been. I believe in his goodness, sincerity, intelligence, and regard for law and proper execution of the law.  As the months have passed since Comey's firing, our president has been more and more paranoid and mentally off balance.  All this has added to Comey's credibility.  After reading the book twice, the only explanation that seemed not well nailed down was the announcement about Hillary's emails appearing in Weiner's computer. It seems that perhaps this occurrence leads one to believe that more enemies may have been at work behind the scenes. The timing was too coincidental in that the announcement destroyed HIllary's lead. Speculating here, when Trump felt threatened by James Comey's unwillingness to pledge his loyalty Putin also felt threatened. Comey's respect for honesty and law was well known, and some operative knew just what he would do as a result of the information. I wonder whether Comey is as concerned as I am about the stability of the future of America. Also, I wonder what he will do with all of his experience and expertise in his own future. He seems to be off the radar for now. I would guess that he has also read Fire & Fury and will have Fear on his Kindle next week when I receive mine.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AENYGBJIMSZ773EGKLEXH5DICZ3A/ref=cm_cr_arp_d_pdp?ie=UTF8","AENYGBJIMSZ773EGKLEXH5DICZ3A"
"50","B074J6F41V","Definitely Recommend","Lauralino",2018-09-06,0,"Format: Kindle Edition",5,"While I was frustrated, disappointed, and yes, angry at James Comey for re-opening HRC‘s email debacle directly before the election, I was eager to read his book to gain a deeper understanding of his decision making process for doing so. I was also extremely interested in learning more about Trump’s exchanges with Comey before he was so abruptly fired. Learning the facts puts a huge picture together for the reader, and while I didn’t agree with some of Comey’s decisions I understand them now.Comey’s writing is fluid, easy to follow and the book was a fascinating look into the inner works of the FBI & DC.  I urge people to read this book for an understanding into a series of decisions, that are Comey’s and others, that has led our nation into the Trump era.  It’s highly important to remind ourselves that everyone in our highest offices that decide our nation’s fate are simply humans that make huge mistakes that they’ll need to live with the rest of their lives, all the while working to keep us all as safe as possible.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFJ2MU5QRRMDQ23BH3A3DRNVMBHA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFJ2MU5QRRMDQ23BH3A3DRNVMBHA"
"51","B074J6F41V","Great read!!","Dorothy Newcomb",2018-09-06,1,"Format: Hardcover",5,"Great read.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHIYSCVHVDIHCFJ4MBWXQOID6DPQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AHIYSCVHVDIHCFJ4MBWXQOID6DPQ"
"52","B074J6F41V","Not a Trump-basher","'Chal",2018-09-06,0,"Format: Hardcover",5,"This wasn’t a Trump-bashing book. It’s a great read.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHRGVBKKZXYEMKE3CXYRPKKTVULA/ref=cm_cr_arp_d_pdp?ie=UTF8","AHRGVBKKZXYEMKE3CXYRPKKTVULA"
"53","B074J6F41V","Four Stars","Carol Dollman",2018-09-06,1,"Format: Hardcover",4,"Good, quick read",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEU332NALHZTZDCPXVJAJD2CKHLA/ref=cm_cr_arp_d_pdp?ie=UTF8","AEU332NALHZTZDCPXVJAJD2CKHLA"
"54","B074J6F41V","A great read","margomineard",2018-09-06,1,"Format: Kindle Edition",5,"I enjoyed this book because it shows me there are, or were, people in government who really do care about truth, justice, and the American way. Thank you Mr. Comey for your service and integrity.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AERQKBLCKGVGO2HUQPRVMJOP5L7Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AERQKBLCKGVGO2HUQPRVMJOP5L7Q"
"55","B074J6F41V","Excellent","Paul C.",2018-09-06,1,"Format: Hardcover",5,"I had no idea what an interesting life he has.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHSFZAWQYC3UBGJAW4FHWN27M4NA/ref=cm_cr_arp_d_pdp?ie=UTF8","AHSFZAWQYC3UBGJAW4FHWN27M4NA"
"56","B074J6F41V","A True Patriot!","Theresa Ranieri",2018-09-05,1,"Format: Hardcover",5,"Just finished another history lesson so important to understand.As have the same moral values could easilyUnderstand the many dilemmas he has had toFace.Am praying that the truth will finally return andThose numerous ""fired"" presidential advisorsWill finally not be so fearful to speak out.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEXIJVWU5VGJAZC4EYREKP63YNSQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AEXIJVWU5VGJAZC4EYREKP63YNSQ"
